"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"KRTAP5-8",-0.0217987918346774,5.52581043650794,-0.608170959045136,0.545222702647131,0.999962582242539,-5.75934205284049,"No Signif"
"ANP32B",-0.0218030907258102,6.64614031746032,-0.565576011067581,0.573656194673059,0.999962582242539,-5.78284904703767,"No Signif"
"PMEL",-0.0218100574596791,4.23919171428571,-0.934173123268669,0.353719827086538,0.999962582242539,-5.5240097423977,"No Signif"
"P2RX1",-0.0218350756048409,4.83585158730159,-0.818726348689663,0.415975505080893,0.999962582242539,-5.61848978102262,"No Signif"
"SLC44A3",-0.0218404969758077,3.72527931746032,-0.965887856949784,0.337729787958172,0.999962582242539,-5.49593664437066,"No Signif"
"POMP",-0.0218428840725835,7.23098549206349,-0.593348213499796,0.555035717623205,0.999962582242539,-5.76771364284819,"No Signif"
"IMPDH1",-0.0218469455645156,5.7257223968254,-1.12154356930459,0.266239802820387,0.999962582242539,-5.34504481110375,"No Signif"
"NR2C2AP",-0.021850420362906,5.40845682539683,-0.766249488555156,0.44634008246919,0.999962582242539,-5.65741352108793,"No Signif"
"DGKH",-0.0218626199596774,2.98030151587302,-0.563749829161154,0.57489114302107,0.999962582242539,-5.78381914442618,"No Signif"
"POM121C",-0.0218681310483904,5.49875107142857,-0.950328020066771,0.345514508503957,0.999962582242539,-5.5098234522994,"No Signif"
"NODAL",-0.0218692802419378,4.11427676190476,-0.803075480853285,0.424898438438257,0.999962582242539,-5.63036257627891,"No Signif"
"QPCT",-0.0219051895161302,4.09481861904762,-0.756795518753312,0.451944669879594,0.999962582242539,-5.6641572649945,"No Signif"
"BRS3",-0.0219064002016118,2.52492974603175,-0.810411715922587,0.420701702049845,0.999962582242539,-5.6248251992497,"No Signif"
"CYP21A2",-0.0219067207661316,5.36238334126984,-0.843629209319171,0.402013424622286,0.999962582242539,-5.59913668003883,"No Signif"
"PMM2",-0.0219083457661293,6.16068801587302,-0.522882220360857,0.602858670182522,0.999962582242539,-5.80471601514853,"No Signif"
"C9orf135",-0.0219093719758061,2.58989833333333,-1.02337047916622,0.309978778765539,0.999962582242539,-5.44274221482099,"No Signif"
"HSF2",-0.0219178366935497,3.8486929047619,-0.89826018060115,0.37240804403103,0.999962582242539,-5.5546993625848,"No Signif"
"ZNF700",-0.0219201905241961,5.68052903174603,-0.891714201785733,0.375880742375249,0.999962582242539,-5.56016714242907,"No Signif"
"ADGRF2",-0.0219344959677432,3.01172653968254,-0.955476295247591,0.342925919651804,0.999962582242539,-5.50525294439628,"No Signif"
"RPA1",-0.0219387600806478,5.63103782539683,-0.611386111278567,0.543105883884138,0.999962582242539,-5.75749927061353,"No Signif"
"LACRT",-0.021942955645164,3.94239595238095,-0.902687973321535,0.370070637769277,0.999962582242539,-5.5509788082524,"No Signif"
"LRRC19",-0.0219505362903227,2.05451168253968,-1.54158109637764,0.128097217997329,0.999962582242539,-4.83163771455237,"No Signif"
"UNC13B",-0.0219584072580661,4.36626855555556,-1.31492853245033,0.193218057376876,0.999962582242539,-5.12765187096492,"No Signif"
"BTBD6",-0.0219870005040317,5.45450401587302,-0.891138653898226,0.376187051289909,0.999962582242539,-5.56064602846046,"No Signif"
"CLEC4A",-0.0219894254032273,2.85168538095238,-0.842952998139882,0.402388710005888,0.999962582242539,-5.59966967487888,"No Signif"
"PXDN",-0.0220064042338732,5.23994107936508,-0.827227239065428,0.411176753738,0.999962582242539,-5.61194707190969,"No Signif"
"CSRP2",-0.0220068649193541,6.04054258730159,-0.39313132337832,0.695526742472771,0.999962582242539,-5.86072022737613,"No Signif"
"TAPBPL",-0.0220129354838736,6.70039876190476,-0.478274388071993,0.634081865717514,0.999962582242539,-5.82574671801266,"No Signif"
"PLA2G2D",-0.0220195504032281,5.18687407936508,-0.606125988404256,0.54657126511661,0.999962582242539,-5.76050914562467,"No Signif"
"TAMM41",-0.0220288719758082,3.59764063492063,-1.04987600153812,0.297716673401336,0.999962582242539,-5.41721391530176,"No Signif"
"ARL13B",-0.0220424894153237,3.37669847619048,-1.17272890701526,0.24524358600335,0.999962582242539,-5.29070668119591,"No Signif"
"DOCK1",-0.0220536008064522,6.1416083968254,-0.331590541384777,0.741279992429386,0.999962582242539,-5.88176444972804,"No Signif"
"RIOK2",-0.0220554959677433,3.60780707936508,-0.723621630042515,0.471930173049509,0.999962582242539,-5.68717076373403,"No Signif"
"FOXP1",-0.0220588084677438,5.0720353968254,-1.06856338486274,0.289273445796058,0.999962582242539,-5.39883743663722,"No Signif"
"PI3",-0.0220633538306467,4.84704053968254,-0.658753351908959,0.512413187861146,0.999962582242539,-5.72923946264813,"No Signif"
"TRIM50",-0.0220767127016162,5.60106623809524,-0.806539252684667,0.422913855666815,0.999962582242539,-5.62775426752376,"No Signif"
"APOC3",-0.0220805730846774,4.68651330952381,-0.241849298770617,0.8096688662704,0.999962582242539,-5.9060655332725,"No Signif"
"GJD4",-0.022092203125001,3.89633156349206,-0.837469396632373,0.405439947576954,0.999962582242539,-5.60397647376938,"No Signif"
"LRRC14",-0.0220943780241969,5.89644755555556,-1.139072638513,0.258911152552148,0.999962582242539,-5.3266973445613,"No Signif"
"DEFB133",-0.0221006451612908,1.92526892063492,-0.76381281410631,0.447780727470012,0.999962582242539,-5.65915951387259,"No Signif"
"UNC5B",-0.0221215549395186,5.40402041269841,-0.743151654895663,0.460104511563231,0.999962582242539,-5.67374492493347,"No Signif"
"SCGB1D4",-0.0221268437500006,2.80620396825397,-0.644262171023938,0.521703883959039,0.999962582242539,-5.73810580539385,"No Signif"
"RNF169",-0.0221458145161284,5.8184533968254,-0.349794120188643,0.72763970590209,0.999962582242539,-5.87591029822251,"No Signif"
"PTCRA",-0.0221543034274223,5.76042773015873,-1.11748315941652,0.267958050065973,0.999962582242539,-5.34925588341147,"No Signif"
"TTC34",-0.0221672651209674,5.82409292063492,-0.788519097804716,0.433299248279515,0.999962582242539,-5.64120376229945,"No Signif"
"ALDH2",-0.0221753598790322,5.68600184126984,-0.810506162279602,0.420647836352347,0.999962582242539,-5.62475359009229,"No Signif"
"TBC1D2",-0.0221779002016129,5.93245184126984,-0.830917799561766,0.409103946144198,0.999962582242539,-5.60908606851614,"No Signif"
"TOR1AIP1",-0.0221862610887111,5.92906914285714,-0.387373870332587,0.699762485451306,0.999962582242539,-5.86283985617423,"No Signif"
"RRAGB",-0.0221873437500002,3.96020623809524,-1.08485120345269,0.28205024951091,0.999962582242539,-5.38256612741184,"No Signif"
"PIGU",-0.0221884133064547,5.61244892063492,-0.370665620291374,0.712108523077209,0.999962582242539,-5.86881486275983,"No Signif"
"APOBEC3G",-0.0221886330645171,4.55307984126984,-0.825226180590699,0.412303313857102,0.999962582242539,-5.61349313181261,"No Signif"
"WASHC4",-0.0221934485887108,6.32793049206349,-0.251110378966856,0.802531875208097,0.999962582242539,-5.90390884044558,"No Signif"
"C7orf61",-0.0221952459677413,4.7287920952381,-0.738222648714704,0.463072973965308,0.999962582242539,-5.67716647696624,"No Signif"
"VKORC1L1",-0.0221965705645166,5.71407580952381,-0.977973747503359,0.331763317542833,0.999962582242539,-5.48499943383528,"No Signif"
"RTP4",-0.0221997651209689,3.75471141269841,-0.653405286411982,0.515831671366202,0.999962582242539,-5.73253428137001,"No Signif"
"NEK2",-0.02221255997984,3.09110134920635,-1.0782683283147,0.284954358520646,0.999962582242539,-5.38917083957256,"No Signif"
"TFDP1",-0.0222141965725786,6.56763338888889,-0.689403436181775,0.493057173924315,0.999962582242539,-5.70984638660865,"No Signif"
"CSF3R",-0.0222148588709707,8.66785174603175,-0.228168210162865,0.8202416501142,0.999962582242539,-5.90910354687411,"No Signif"
"METTL3",-0.0222167227822609,6.00303044444444,-0.601935678903967,0.54933985066112,0.999962582242539,-5.76288848163065,"No Signif"
"PRKD2",-0.0222226199596784,6.08390315873016,-0.834816406084752,0.406921215678622,0.999962582242539,-5.60605026657103,"No Signif"
"C10orf67",-0.0222240252016146,2.48078341269841,-1.07536896874049,0.286239987745921,0.999962582242539,-5.39206755149187,"No Signif"
"VPS13B",-0.0222309697580636,4.57512611111111,-0.441605771242447,0.660260431109467,0.999962582242539,-5.84164130432112,"No Signif"
"VASP",-0.0222414314516142,6.16826257142857,-0.552056247343848,0.58282923248402,0.999962582242539,-5.7899573688518,"No Signif"
"SFTPB",-0.0222506285282273,5.54550070634921,-0.815084478015016,0.418041653892604,0.999962582242539,-5.62127252585106,"No Signif"
"ORMDL1",-0.022251074596773,5.28139025396825,-0.275624884089787,0.783722647597229,0.999962582242539,-5.89780971495959,"No Signif"
"CTSZ",-0.0222513457661302,6.97138879365079,-0.679304043665275,0.499390491898903,0.999962582242539,-5.71633245659627,"No Signif"
"PKIB",-0.0222557983871017,6.35564601587302,-0.286265463362381,0.775597825430916,0.999962582242539,-5.89498613185309,"No Signif"
"RAP1GDS1",-0.022263505040323,3.12582871428571,-0.91734221076232,0.36240147010405,0.999962582242539,-5.53853833065135,"No Signif"
"ZNF300",-0.02226458870968,3.01255484126984,-1.2688593008252,0.209078823718899,0.999962582242539,-5.18241412869857,"No Signif"
"ATP5F1C",-0.0222760302419376,7.92606415873016,-0.246396822628142,0.806162281319267,0.999962582242539,-5.90501662497449,"No Signif"
"UBQLN2",-0.022277166330646,5.61628393650794,-0.546991086186282,0.586283848503378,0.999962582242539,-5.79257665669769,"No Signif"
"COX10",-0.0222833699596769,5.5355033015873,-0.924681704876217,0.358598978163873,0.999962582242539,-5.53223437857418,"No Signif"
"OR8G5",-0.0222932268145173,2.33414771428571,-0.883015482831941,0.380527040746326,0.999962582242539,-5.56737281113935,"No Signif"
"MRI1",-0.0222933830645209,6.11633563492063,-0.856607715049621,0.394852292038689,0.999962582242539,-5.58882607500412,"No Signif"
"IGSF10",-0.022314168346774,2.95448120634921,-0.831570190969325,0.408738192788449,0.999962582242539,-5.60857902590339,"No Signif"
"RTL3",-0.0223260907258065,3.89609566666667,-0.610948068197739,0.543394039675059,0.999962582242539,-5.75775090207324,"No Signif"
"TREH",-0.0223297288306474,5.21146223809524,-0.971245707485323,0.335076109700288,0.999962582242539,-5.49110428129552,"No Signif"
"TOX3",-0.0223434385080661,3.73188498412698,-0.997661560783591,0.322194206808199,0.999962582242539,-5.46690086924163,"No Signif"
"NUTM2A",-0.022346439516129,5.41329949206349,-0.801843259421237,0.425605785780612,0.999962582242539,-5.63128782112667,"No Signif"
"CCDC200",-0.0223532610887087,4.55050831746032,-0.632065328479367,0.529591818020842,0.999962582242539,-5.74541761106231,"No Signif"
"PLCG1",-0.0223628004032248,5.22408073015873,-1.08573133564781,0.281663531895694,0.999962582242539,-5.38168014623204,"No Signif"
"ZNF804A",-0.0223780201612902,3.29471203174603,-0.979770997751157,0.330882056182404,0.999962582242539,-5.48336174740341,"No Signif"
"MRPS12",-0.0223945685483882,5.34114717460317,-0.583756838682221,0.561432185984977,0.999962582242539,-5.773021869686,"No Signif"
"ALG9",-0.0223973744959691,4.19840703968254,-0.852608371979194,0.39705054382016,0.999962582242539,-5.5920196791861,"No Signif"
"CD300LF",-0.0224001552419351,4.85637911111111,-0.750719883876268,0.455567877508167,0.999962582242539,-5.66844780653999,"No Signif"
"MMAA",-0.0224125831653241,2.91127749206349,-0.868451988831814,0.388386363441696,0.999962582242539,-5.57928251573017,"No Signif"
"PLEC",-0.0224293583669395,6.59865677777778,-0.844661312359891,0.401441039963578,0.999962582242539,-5.59832236387536,"No Signif"
"FBXO39",-0.022454533266131,3.44777658730159,-0.845254843428176,0.401112105831387,0.999962582242539,-5.59785363512295,"No Signif"
"ACP5",-0.0224621411290338,5.77094617460317,-0.737662517382565,0.463410999611176,0.999962582242539,-5.67755388676691,"No Signif"
"CYP26C1",-0.0224668266129067,6.14735073015873,-0.873828417958021,0.385473212579406,0.999962582242539,-5.57490827091877,"No Signif"
"CIB4",-0.0224726925403225,4.31057846031746,-0.692977300357573,0.490826602213745,0.999962582242539,-5.70752859707017,"No Signif"
"NAT2",-0.0224761219758092,4.36657996031746,-0.442528797002288,0.65959603299964,0.999962582242539,-5.84125664662612,"No Signif"
"BCDIN3D",-0.0225000987903234,5.02930453968254,-0.699129617613477,0.486999765456241,0.999962582242539,-5.70351095677384,"No Signif"
"DZIP1L",-0.0225053024193578,4.71203241269841,-0.840786211244738,0.403592686415096,0.999962582242539,-5.60137474139664,"No Signif"
"GPR83",-0.0225126784274203,3.5181576984127,-0.695237185750235,0.489418999388289,0.999962582242539,-5.70605688709893,"No Signif"
"SMYD4",-0.0225210181451621,4.75933433333333,-1.15620439680006,0.251887974254606,0.999962582242539,-5.30850255644867,"No Signif"
"NAT1",-0.0225376673387099,3.86717165079365,-0.851214630905511,0.397818390255556,0.999962582242539,-5.59312919889521,"No Signif"
"MSANTD4",-0.0225447822580667,3.61067771428571,-0.476037896095822,0.635665635399335,0.999962582242539,-5.82675218377631,"No Signif"
"WNT5A",-0.0225581360887102,4.86080525396825,-0.550885051934111,0.583627164082824,0.999962582242539,-5.79056513977137,"No Signif"
"TUBAL3",-0.022563770161292,5.19968668253968,-0.615669367473616,0.540292360668214,0.999962582242539,-5.75502939229418,"No Signif"
"SCAPER",-0.0225911895161284,6.32145017460318,-0.262452922624714,0.793813791985545,0.999962582242539,-5.90115726062418,"No Signif"
"SBF2",-0.0226135292338725,5.7166606984127,-0.293422154511837,0.770147239491838,0.999962582242539,-5.89302704624637,"No Signif"
"PSMG1",-0.0226163558467736,6.43476771428571,-0.7307917014358,0.467568802476418,0.999962582242539,-5.68228252512261,"No Signif"
"ADGRE3",-0.0226196502016136,3.15813746031746,-1.10076907906274,0.275113018913504,0.999962582242539,-5.3664358022229,"No Signif"
"APH1B",-0.0226235493951634,3.98313125396825,-0.775880998090693,0.440672109927817,0.999962582242539,-5.65045872153667,"No Signif"
"DCST2",-0.0226408286290347,5.03787341269841,-1.3173613449169,0.192406335284245,0.999962582242539,-5.12470871886403,"No Signif"
"MORF4L2",-0.0226549168346768,8.29503707936508,-0.339144155833812,0.735609530241397,0.999962582242539,-5.87937307889605,"No Signif"
"SLC16A11",-0.0226608346774215,6.04480644444444,-0.643846841522084,0.521971464830265,0.999962582242539,-5.73835705558726,"No Signif"
"CRYGS",-0.0226644133064529,2.90725614285714,-0.977059316801196,0.332212293776083,0.999962582242539,-5.48583156153794,"No Signif"
"TIGIT",-0.022698797379034,4.68612396825397,-1.20790896561318,0.231519295858487,0.999962582242539,-5.25201746104706,"No Signif"
"PCDHB11",-0.0226997187500011,2.66350098412698,-1.15059280976564,0.25417332015145,0.999962582242539,-5.31449096458797,"No Signif"
"RFTN1",-0.0227093482862908,3.97630073809524,-1.32605104322749,0.189527911840814,0.999962582242539,-5.11415425219378,"No Signif"
"CMTM3",-0.0227307862903254,6.34533586507936,-0.530684678278904,0.597470877535216,0.999962582242539,-5.80084661626901,"No Signif"
"ANKDD1A",-0.0227325040322599,6.23672446031746,-1.14465258803115,0.256608553746386,0.999962582242539,-5.32079970181365,"No Signif"
"SLFN12L",-0.0227332580645156,2.81911720634921,-0.854686775324005,0.395907201119389,0.999962582242539,-5.59036182752602,"No Signif"
"HPS5",-0.0227340231854845,4.5391043015873,-0.62285566634868,0.535588749412872,0.999962582242539,-5.75084727304866,"No Signif"
"MAPRE2",-0.0227398195564517,4.66837184126984,-0.65770455421436,0.513082625104597,0.999962582242539,-5.7298876893073,"No Signif"
"HYAL1",-0.0227498366935492,5.7477373015873,-1.17473344470275,0.244446213620071,0.999962582242539,-5.28853151083227,"No Signif"
"PNPLA5",-0.0227598669354858,4.85785717460317,-0.822643917066202,0.41375984693426,0.999962582242539,-5.61548283340696,"No Signif"
"TAFA4",-0.0227625191532272,4.6868126984127,-0.808240577970378,0.421941112130629,0.999962582242539,-5.62646910333892,"No Signif"
"CD40",-0.0227643336693566,4.62633584126984,-1.323906646928,0.190235197151779,0.999962582242539,-5.11676490814256,"No Signif"
"MACF1",-0.0227745725806487,6.24525128571429,-0.408865769049136,0.68400079071452,0.999962582242539,-5.85476886977498,"No Signif"
"HES5",-0.0227752842741991,7.0203466984127,-0.638037429210042,0.525721803525278,0.999962582242539,-5.74185466045728,"No Signif"
"GK3P",-0.0227958256048373,4.28465558730159,-0.521602000596839,0.603744827581402,0.999962582242539,-5.8053454790343,"No Signif"
"LRP11",-0.0228088790322607,5.93368566666667,-0.771929805408221,0.442992192039331,0.999962582242539,-5.65332213367756,"No Signif"
"RNMT",-0.0228243457661303,4.75939874603175,-0.643763329727477,0.522025276997717,0.999962582242539,-5.73840755607021,"No Signif"
"TOX2",-0.0228372510080677,5.44285215873016,-0.724557116266115,0.4713598421323,0.999962582242539,-5.68653567672533,"No Signif"
"AGFG1",-0.0228482489919326,7.82049650793651,-0.272359537058429,0.7862208611737,0.999962582242539,-5.89865481743841,"No Signif"
"DEFB123",-0.0228531925403237,4.18349019047619,-0.756127710324101,0.452342100304772,0.999962582242539,-5.66463052327365,"No Signif"
"LAMB4",-0.0228558497983871,4.08759187301587,-0.54433958211118,0.588096133932277,0.999962582242539,-5.79393826664008,"No Signif"
"IL23A",-0.0228601875000014,3.84007247619048,-0.613610801250103,0.541643630032612,0.999962582242539,-5.75621856029503,"No Signif"
"TEFM",-0.0228784233870982,3.08351776190476,-0.65784079039829,0.512995640546329,0.999962582242539,-5.72980354382558,"No Signif"
"GLRA4",-0.0228939879032293,4.21459692063492,-1.01110649181759,0.315766363464553,0.999962582242539,-5.45434076951942,"No Signif"
"GALNT3",-0.0229063578629036,3.41792247619048,-0.574465419368053,0.567663216746375,0.999962582242539,-5.77808252527206,"No Signif"
"INPP4B",-0.0229174243951613,2.95158898412698,-1.76099677310172,0.0830075117716588,0.999962582242539,-4.50396588628767,"No Signif"
"HLA-DOB",-0.0229258266129038,3.36492658730159,-1.08233191968255,0.283159223870098,0.999962582242539,-5.3850983344437,"No Signif"
"NOTCH3",-0.0229270836693587,6.20293217460317,-0.83049046129457,0.409343634884978,0.999962582242539,-5.60941798765257,"No Signif"
"CSH1",-0.0229290020161343,13.3443415873016,-1.0434332620788,0.300666292443561,0.999962582242539,-5.42347703578131,"No Signif"
"KLHL29",-0.0229412852822586,5.17549341269841,-1.01373348687964,0.314520565966637,0.999962582242539,-5.45186768266283,"No Signif"
"COX19",-0.0229436512096788,4.71388292063492,-0.985167500176437,0.328245264981837,0.999962582242539,-5.47842686214452,"No Signif"
"RBM12",-0.0229590836693543,6.75566092063492,-0.421215941396028,0.675006244038329,0.999962582242539,-5.84993490946804,"No Signif"
"SPINK7",-0.0229658024193551,2.33357850793651,-1.28353688959313,0.203924042474025,0.999962582242539,-5.16516748736938,"No Signif"
"KRTAP5-4",-0.0229748719758076,4.87993812698413,-0.407976309902471,0.684650372062962,0.999962582242539,-5.8551114899756,"No Signif"
"TNFSF18",-0.0229939264112904,2.73172819047619,-0.846167639421538,0.400606558892773,0.999962582242539,-5.59713214618021,"No Signif"
"D2HGDH",-0.0229994586693563,6.12599341269841,-1.09719270247216,0.2766611773647,0.999962582242539,-5.37007957154808,"No Signif"
"AQP2",-0.0230050655241998,5.14924998412698,-0.680685979095171,0.498521277808436,0.999962582242539,-5.71545051027567,"No Signif"
"KIF6",-0.023006602822583,3.7456653968254,-0.872121391116096,0.386396659805387,0.999962582242539,-5.57629995399704,"No Signif"
"GCGR",-0.0230095141129034,6.08100407936508,-0.901392215518809,0.37075369340322,0.999962582242539,-5.55206944132779,"No Signif"
"RWDD4",-0.0230433810483897,4.78476761904762,-0.436003211770987,0.664299046731338,0.999962582242539,-5.84395896824983,"No Signif"
"IL6R",-0.0230537681451635,5.48098673015873,-0.820775513907577,0.414815666197757,0.999962582242539,-5.61691868542469,"No Signif"
"HECTD3",-0.0230706985887137,5.72183090476191,-1.07695687594531,0.285535384611101,0.999962582242539,-5.39048202368226,"No Signif"
"OASL",-0.0230735272177416,4.64046598412698,-0.853181253073746,0.396735194992723,0.999962582242539,-5.59156311020943,"No Signif"
"CWF19L1",-0.0230896683467749,4.4523793015873,-0.746836100725702,0.457892713762772,0.999962582242539,-5.67117270605476,"No Signif"
"UBQLN3",-0.0230930030241945,4.67452231746032,-0.712592198739019,0.478683675326657,0.999962582242539,-5.69459766524788,"No Signif"
"KRTAP20-3",-0.0231010524193542,2.54548780952381,-0.980334070533378,0.330606278963895,0.999962582242539,-5.48284806638486,"No Signif"
"TMEM127",-0.0231100131048372,6.357661,-0.544149696793433,0.588226020930739,0.999962582242539,-5.79403552585755,"No Signif"
"TUBB6",-0.0231267580645165,6.43674133333333,-0.745582153355614,0.458644780593463,0.999962582242539,-5.67204952497952,"No Signif"
"IFNB1",-0.0231394475806468,2.35380595238095,-0.655279176403733,0.514632504051211,0.999962582242539,-5.7313828344465,"No Signif"
"FAM149B1",-0.0231418850806469,4.24340471428571,-0.901643101139797,0.370621377143664,0.999962582242539,-5.55185839113989,"No Signif"
"ZC3HAV1L",-0.0231463850806488,4.92200842857143,-1.09548270434889,0.277403553205012,0.999962582242539,-5.37181776765734,"No Signif"
"PARD3",-0.0231596985887128,6.0763406984127,-0.503923623588162,0.61604239715137,0.999962582242539,-5.81388126488782,"No Signif"
"MR1",-0.0231633009072594,3.14580964285714,-0.950175537768248,0.345591371566397,0.999962582242539,-5.50995845691278,"No Signif"
"ZNF81",-0.0231672323588716,3.25208745238095,-1.00602719883137,0.318184505959372,0.999962582242539,-5.4591048914461,"No Signif"
"GGT5",-0.0231916663306464,6.16293442857143,-1.05657148802145,0.294672377829268,0.999962582242539,-5.4106657250506,"No Signif"
"RNF4",-0.0231984606854843,6.4163703968254,-0.496049222881487,0.621556056188322,0.999962582242539,-5.81758938760523,"No Signif"
"MYOCD",-0.0231990307459702,3.35061534920635,-0.801845478340478,0.425604511394878,0.999962582242539,-5.63128615624443,"No Signif"
"AKAP6",-0.023200211693549,2.61456353968254,-1.32570616894147,0.189641527545132,0.999962582242539,-5.11457438190708,"No Signif"
"ARNT2",-0.0232220967741945,4.40633474603175,-0.961379246854957,0.339973526862723,0.999962582242539,-5.49998298163271,"No Signif"
"ARRDC5",-0.0232391461693564,3.53887266666667,-0.666246020513742,0.507644283537713,0.999962582242539,-5.72457888541868,"No Signif"
"THBS3",-0.0232397570564524,5.05874390476191,-1.06131712959538,0.292527609173829,0.999962582242539,-5.40600019993521,"No Signif"
"ZBTB26",-0.0232433528225817,4.21718314285714,-0.766211176847045,0.446362712739202,0.999962582242539,-5.65744101544071,"No Signif"
"KRTAP2-1",-0.0232484778225821,5.48373903968254,-0.775849103906013,0.440690809135692,0.999962582242539,-5.65048189247926,"No Signif"
"SLC11A1",-0.0232486743951599,5.85553273015873,-1.20535510189529,0.232496413326156,0.999962582242539,-5.25486275738739,"No Signif"
"BDH2",-0.0232679969758061,3.00562723809524,-1.10382750815936,0.273793881690688,0.999962582242539,-5.36331070810578,"No Signif"
"ZFP28",-0.023269338709679,4.09374849206349,-0.957883087348625,0.341720130413591,0.999962582242539,-5.50310803953431,"No Signif"
"FXR1",-0.0232790100806435,6.06460506349206,-0.606111465929831,0.546580848053165,0.999962582242539,-5.76051741991444,"No Signif"
"DOCK4",-0.0232969773185485,2.73299738888889,-0.977636951009166,0.331928634499737,0.999962582242539,-5.48530600479287,"No Signif"
"WDR88",-0.0233030131048397,3.77503696825397,-0.912269238894971,0.365044759742783,0.999962582242539,-5.54286699953377,"No Signif"
"VSNL1",-0.0233047893145173,5.0920919047619,-0.587743379005579,0.558769142155696,0.999962582242539,-5.77082595348191,"No Signif"
"CRYGC",-0.023313290322581,4.17036861904762,-0.852294347960743,0.397223467514249,0.999962582242539,-5.59226981986685,"No Signif"
"HMGN1",-0.0233417510080676,7.0248089047619,-0.661645124546793,0.510569814965778,0.999962582242539,-5.72744688224307,"No Signif"
"MAMDC2",-0.0233485766129036,3.41405185714286,-0.672957676067536,0.50339280715641,0.999962582242539,-5.72036001895794,"No Signif"
"TXNDC11",-0.0233647550403235,6.74657734920635,-0.405799828465529,0.686240885598937,0.999962582242539,-5.85594674249805,"No Signif"
"PSME4",-0.0233696622983901,5.22491488888889,-0.370812595046319,0.711999577422401,0.999962582242539,-5.8687634463095,"No Signif"
"CLDND2",-0.0233749516129054,5.80181646031746,-0.607448250507244,0.545699101918732,0.999962582242539,-5.75975495615154,"No Signif"
"WHRN",-0.023386258064515,5.27618952380952,-0.899181142880667,0.371921103557499,0.999962582242539,-5.55392696958575,"No Signif"
"AVPR1A",-0.0233876038306464,3.0638839047619,-0.954640561422437,0.343345267807282,0.999962582242539,-5.50599651630612,"No Signif"
"TFF3",-0.0233895660282286,5.8048896984127,-0.723119133390075,0.472236687073303,0.999962582242539,-5.68751156800818,"No Signif"
"PLPP6",-0.0233916421370992,6.54387807936508,-0.721407714581488,0.473281463856341,0.999962582242539,-5.68867054430256,"No Signif"
"AFMID",-0.0234029808467771,4.95509465873016,-0.782336472041012,0.436896930424998,0.999962582242539,-5.64574964288894,"No Signif"
"DEFB135",-0.0234079183467739,2.41842065079365,-0.832473678144034,0.408231995553287,0.999962582242539,-5.60787618795972,"No Signif"
"PHF10",-0.0234091683467748,5.74153701587302,-0.664982880198862,0.508446567585665,0.999962582242539,-5.72536822191903,"No Signif"
"YARS2",-0.0234258215725829,4.44603146031746,-0.768388746279685,0.445077509707197,0.999962582242539,-5.65587614621201,"No Signif"
"PITX2",-0.0234265514112924,5.64920244444444,-0.693649491652462,0.490407685461414,0.999962582242539,-5.70709133717839,"No Signif"
"PLXNA2",-0.0234290529233894,5.77983722222222,-0.647177422800571,0.519827733589041,0.999962582242539,-5.73633775068294,"No Signif"
"USP11",-0.0234297127016188,6.002353,-1.02652850096456,0.308500135615604,0.999962582242539,-5.43973368072611,"No Signif"
"RANBP9",-0.023430779233875,7.78571158730159,-0.331708266673743,0.74119150526131,0.999962582242539,-5.88172759116916,"No Signif"
"ZNRF4",-0.0234347540322588,5.46887376190476,-0.455913377739279,0.649992855555228,0.999962582242539,-5.83558915632057,"No Signif"
"RIOX2",-0.0234433487903205,6.43395292857143,-0.48869504097825,0.626725179204734,0.999962582242539,-5.82100022275723,"No Signif"
"BPIFB6",-0.0234460100806464,4.32249723809524,-1.05478747701146,0.295481435434575,0.999962582242539,-5.41241440890298,"No Signif"
"AUH",-0.0234507500000012,5.54864250793651,-0.461041934079492,0.646328813122078,0.999962582242539,-5.833373110109,"No Signif"
"CSF1",-0.0234510070564538,5.6467326031746,-0.869480892138953,0.387827805570688,0.999962582242539,-5.57844744011036,"No Signif"
"SMC1A",-0.0234569364919359,6.42144033333333,-0.357478566877555,0.721907716119055,0.999962582242539,-5.87334551978485,"No Signif"
"TEX38",-0.0234687237903257,4.93391953968254,-0.599278441701364,0.551099178371337,0.999962582242539,-5.76438886086577,"No Signif"
"GPR22",-0.0234695161290333,2.45657949206349,-0.998616899449431,0.321734607540802,0.999962582242539,-5.46601376892805,"No Signif"
"CADPS2",-0.0234827651209675,2.92762473015873,-1.53195882550552,0.130452606969746,0.999962582242539,-4.84509204973806,"No Signif"
"SELP",-0.0235067127016131,3.45391288888889,-0.873947421467701,0.385408886969122,0.999962582242539,-5.57481115233765,"No Signif"
"IRF8",-0.0235125796370985,5.34566665079365,-0.967248522688105,0.337054560977189,0.999962582242539,-5.4947118843296,"No Signif"
"MMP14",-0.0235236713709668,6.93036195238095,-0.352431958284697,0.725670309276156,0.999962582242539,-5.87503614331573,"No Signif"
"MVP",-0.0235250181451621,6.06061836507936,-0.812381582831899,0.419579084184598,0.999962582242539,-5.62332995714359,"No Signif"
"NUP62CL",-0.0235320035282274,3.22731884920635,-1.08641306767759,0.281364241666449,0.999962582242539,-5.38099340897625,"No Signif"
"KLK2",-0.0235817459677445,4.49721884126984,-0.82863730793657,0.410384034660084,0.999962582242539,-5.61085542491231,"No Signif"
