"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MIR647",0.05159595060484,8.71403404761905,2.19582025706287,0.0317307833349915,0.999989830735706,-3.72733679352954
"NR6A1",0.0512354919354827,4.60196463492063,2.49278970139658,0.0152685464735866,0.999989830735706,-3.12666062685371
"RAB11FIP5",0.0511401491935484,6.33552917460317,2.03538160950676,0.0459514750114616,0.999989830735706,-4.02495167677959
"MAD2L1",0.0510561622983881,3.6343510952381,2.16292666829169,0.034283185467628,0.999989830735706,-3.7899303499178
"FLCN",0.0508361532258084,5.93745863492063,2.36123596161087,0.0212655044856615,0.999989830735706,-3.40053447228382
"MAP4K3-DT",0.0508217081653228,4.16007403968254,2.66915778316887,0.00962223612836091,0.999989830735706,-2.74080087898349
"NLGN4Y",0.0508038739919323,4.14101367460317,2.03073950989335,0.0464340913262493,0.999989830735706,-4.03327230832416
"MFSD5",0.0501144082661291,5.65785687301587,2.9030501096067,0.0050624547977464,0.999989830735706,-2.19758513639075
"RCC1L",0.0498585801411267,5.83319092857143,3.00855473670081,0.00374873113097226,0.999989830735706,-1.94134382871362
"TXNRD3",0.049660866935485,3.47045182539683,2.14637992810537,0.035633747119014,0.999989830735706,-3.82111248949875
"KCNMB4",0.0495455292338711,3.89899004761905,2.08241433416967,0.0413007535760418,0.999989830735706,-3.93972029589772
"NAALAD2",0.0490996401209669,2.69615901587302,2.04589314615842,0.0448745998621576,0.999989830735706,-4.00604948822665
"MSX2P1",0.0490649838709611,5.25040341269841,2.01251539534349,0.0483712161399652,0.999989830735706,-4.0657777573637
"APOBEC4",0.0486098427419348,2.35507174603175,2.02010282377817,0.0475564288139574,0.999989830735706,-4.05227545140959
"BBS1",0.0477215745967721,5.38931814285714,2.34600979647517,0.0220804424666893,0.999989830735706,-3.43144311226574
"ZSCAN12",0.0476174002016121,3.23817030952381,2.4286713061028,0.0179696581465988,0.999989830735706,-3.26166276708797
"KEL",0.0473070715725816,4.9371336984127,2.0794768064751,0.0415787980751033,0.999989830735706,-3.94509292575069
"OR4L1",0.0472753830645161,2.87335163492063,2.02900441154713,0.046615598953851,0.999989830735706,-4.03637810498517
"BUD31",0.0470081048387092,6.29228677777778,2.31467239730903,0.0238456846937199,0.999989830735706,-3.49453406081864
"BPNT1",0.0467491572580663,5.38586757142857,2.25228367817099,0.027736783550056,0.999989830735706,-3.61802643173291
"LOC101927284",0.0466078533266114,2.60630252380952,2.38801738836569,0.0198969586077069,0.999989830735706,-3.34576810022061
"SYT7",0.0464362973790298,6.59165717460317,2.01304816379938,0.0483136147735347,0.999989830735706,-4.06483110845317
"LMOD2",0.0464178417338705,3.31348838095238,2.41096776692922,0.0187873771134386,0.999989830735706,-3.29843134086803
"SELE",0.0463370352822579,3.37961214285714,2.34419387952155,0.0221794670348258,0.999989830735706,-3.43511830067574
"MIR1279",0.0461669707661283,2.10409382539683,2.1615805067614,0.0343913630520895,0.999989830735706,-3.79247481912341
"SNX15",0.0459401008064511,5.46575842857143,2.07776116203377,0.0417419373890537,0.999989830735706,-3.94822774509437
"HMCES",0.0458884062499969,5.8880143968254,2.07800242123614,0.0417189627783439,0.999989830735706,-3.94778705224701
"AAGAB",0.045797984879032,5.20061895238095,2.11427883688163,0.0383868069007806,0.999989830735706,-3.88102131330169
"PHLDA3",0.0455067449596749,4.7636961984127,2.11681807955588,0.0381624854766531,0.999989830735706,-3.87631066568213
"GLOD4",0.0452961411290342,5.17069904761905,2.22875258231263,0.0293439821539304,0.999989830735706,-3.66386659942151
"GSTO2",0.0452633034274186,3.43476567460317,2.05098881005461,0.0443604507492706,0.999989830735706,-3.99685587945365
"PIGX",0.0452385504032256,4.4250706984127,2.07750757707067,0.0417660975715212,0.999989830735706,-3.94869090495956
"ERCC4",0.0451622953629029,3.64867012698413,2.66790448226709,0.0096545306557778,0.999989830735706,-2.74361644091872
"PDXK",0.0445217651209671,6.50727774603175,2.13859303033122,0.0362852389715983,0.999989830735706,-3.83571591218169
"CBY1",0.0444817842741925,4.68988282539683,2.59761458547211,0.0116320035133138,0.999989830735706,-2.89985340405861
"FAM138E",0.0442307913306439,3.91257711111111,2.01240941084506,0.0483826819113602,0.999989830735706,-4.06596604971675
"ING4",0.0440668437499978,6.02225815873016,2.43856539972441,0.01752668590052,0.999989830735706,-3.24101777951722
"PYGO2",0.044046440524192,5.8358506984127,2.02312686074811,0.0472349946949115,0.999989830735706,-4.0468816496722
"FANCB",0.0440420887096762,2.45674974603175,2.11050058659798,0.0387227076731372,0.999989830735706,-3.88802149364923
"VPS51",0.0439582127016118,6.47544817460317,2.0789690140877,0.041627026001698,0.999989830735706,-3.94602099510207
"KIAA1522",0.0435631985887115,6.84878998412698,2.03845790702644,0.0456340350894519,0.999989830735706,-4.01942853438539
"CPO",0.0435584133064499,2.58315068253968,2.11824323032154,0.0380370854825808,0.999989830735706,-3.87366468442402
"HS1BP3",0.0432647973790319,5.63791025396825,2.30941737142686,0.024153667828422,0.999989830735706,-3.50504469788718
"ATP6V0A4",0.0429411945564508,4.23135817460317,2.04341638239567,0.045126355907436,0.999989830735706,-4.01051090140307
"LOC105377986",0.0428530937500002,2.65550265079365,2.27500869243933,0.0262588980903656,0.999989830735706,-3.57337205940559
"FBXO45",0.0424724153225782,5.660651,2.05973261368617,0.0434900587412192,0.999989830735706,-3.98103407961851
"CYP7A1",0.0422359233870964,2.39383961904762,2.06092735827868,0.0433722833267822,0.999989830735706,-3.97886767513887
"TMEM164",0.0418040897177407,5.86216395238095,2.09916880004454,0.0397455199286822,0.999989830735706,-3.90895191299897
"DCK",0.041774592741934,5.12737687301587,2.44429746878111,0.0172745588662949,0.999989830735706,-3.22902588975832
"SPRTN",0.0410047298387095,4.07177344444444,2.48844617821266,0.0154392670300324,0.999989830735706,-3.13589617615948
"NAA40",0.0402324133064509,5.80139928571429,2.30831167849525,0.0242189172385365,0.999989830735706,-3.50725366859183
"PLET1",0.0392923623991925,2.55000742857143,2.03475297699863,0.0460165766704105,0.999989830735706,-4.02607942268457
"STK31",0.0389117671370975,2.74018015873016,2.12492990111459,0.0374534983157935,0.999989830735706,-3.86122957222495
"C1orf100",0.0387251592741928,2.57299482539683,2.01724171177009,0.0478622761142213,0.999989830735706,-4.0573721813395
"LINC01877",0.0387024203629012,3.05666842063492,2.03634877926402,0.0458514692303656,0.999989830735706,-4.02321601487528
"MCM7",0.0381514627016122,6.14266371428571,2.04462577267164,0.0450032729390374,0.999989830735706,-4.00833300381476
"C12orf56",0.038151420362901,3.02991604761905,2.21982243242331,0.0299750604507442,0.999989830735706,-3.68115666119229
"WIPI2",0.0378003639112885,6.10201853968254,2.52081575009911,0.0142073017794045,0.999989830735706,-3.06675660132441
"ZYG11A",0.0375385715725804,2.64189292063492,2.34152870780801,0.0223255185185034,0.999989830735706,-3.4405079970797
"PPP5C",0.0371534828629025,6.55515315873016,2.3284456013876,0.023054955698703,0.999989830735706,-3.4668916772182
"CC2D1B",0.0368352197580597,6.00871792063492,2.14518079147206,0.0357334030285198,0.999989830735706,-3.82336429044778
"ZNF695",0.0366455332661277,3.95886153968254,2.47044965384541,0.0161650795877667,0.999989830735706,-3.17402263931241
"LUZP2",0.0339910322580614,3.11547825396825,2.03349104404634,0.0461475034235712,0.999989830735706,-4.02834237429402
"NDUFB2",0.0324944354838697,3.82688117460317,2.12280942457648,0.0376377153201855,0.999989830735706,-3.86517663798659
"GBA3",0.0313692499999991,2.59456658730159,2.08482866018177,0.0410734395921463,0.999989830735706,-3.93529967909705
"UGT2B15",0.0310675977822568,2.37529523809524,2.03928631939894,0.0455488759587187,0.999989830735706,-4.01793997529441
"SLAIN1",0.0308099435483871,3.3168233015873,2.35651431617743,0.0215153022927854,0.999989830735706,-3.41013698395003
"RMND5B",0.0305570493951564,6.28307046031746,2.40063581458571,0.0192798541939748,0.999989830735706,-3.31978779022817
"ZSWIM7",0.0303573709677405,4.49353074603175,2.03870273421229,0.0456088530640297,0.999989830735706,-4.01898866358698
"TSG1",0.0262000504032249,2.36054834920635,2.04820851743678,0.0446403462319913,0.999989830735706,-4.00187455005571
"QTRT2",-0.0296134506048382,3.24393766666667,-2.16566694600871,0.0340638958174771,0.999989830735706,-3.78474659218954
"NCOA7",-0.0301940524193554,3.57851901587302,-2.02794659905225,0.0467265557155756,0.999989830735706,-4.03827043798054
"VGLL4",-0.031442647177423,6.12941684126984,-2.12727862148211,0.0372503697323575,0.999989830735706,-3.85685370436479
"CXCL12",-0.034084442036292,3.16300291269841,-2.00672093846905,0.0490015179021174,0.999989830735706,-4.07605951181582
"FBXL2",-0.0342621108870986,3.16047057142857,-2.09459859534645,0.040164622158217,0.999989830735706,-3.91736585722231
"ARHGEF3",-0.0345166673387096,4.22048007936508,-2.08628329907146,0.0409370065708419,0.999989830735706,-3.9326341090178
"ATL1",-0.0348388991935469,3.32328682539683,-2.22078850310382,0.0299062186523984,0.999989830735706,-3.67928904122076
"RANBP3L",-0.0351189979838717,2.35492071428571,-2.31292868282344,0.0239474905197592,0.999989830735706,-3.49802389299664
"MACC1",-0.0358648145161302,2.39607251587302,-2.19391365705275,0.0318740424589624,0.999989830735706,-3.7309868209615
"GRB10",-0.0359229848790337,4.60192792063492,-2.36697478243547,0.0209653761329545,0.999989830735706,-3.38884189890602
"STIM2",-0.0363736199596811,4.18695934920635,-2.154468680302,0.0349678375019117,0.999989830735706,-3.80589489832558
"PYHIN1",-0.0364521733870968,2.60960015873016,-2.41136747585631,0.0187685531024063,0.999989830735706,-3.29760361760909
"SGTB",-0.0366779979838716,2.44422834126984,-2.10952124278463,0.0388101910984461,0.999989830735706,-3.88983422251944
"BCOR",-0.0371646018145171,4.382228,-2.04718478422867,0.0447437901230633,0.999989830735706,-4.00372098963791
"SLC1A4",-0.0373217046370984,5.23013449206349,-2.35813691141013,0.0214291658398531,0.999989830735706,-3.40683887188842
"CES4A",-0.0375479929435487,5.48807077777778,-2.12037462621733,0.0378502118057091,0.999989830735706,-3.86970461054956
"IL15",-0.0377127142137108,2.29562069047619,-2.08056641990554,0.0414754746974267,0.999989830735706,-3.94310082730742
"CEP126",-0.0379357379032279,3.21131766666667,-2.43669347625177,0.0176097354269577,0.999989830735706,-3.24492899242341
"USP28",-0.0380053024193545,3.0417913968254,-2.2824570307234,0.0257898930788326,0.999989830735706,-3.55865429096004
"INPP4A",-0.0386273336693579,5.01416244444444,-2.51509476571271,0.0144183642342831,0.999989830735706,-3.07902876611421
"IMPA1",-0.0390478810483876,3.52202234920635,-2.59945265313699,0.0115759242108975,0.999989830735706,-2.89580988958231
"STK39",-0.0394915877016144,3.28150858730159,-2.425322194144,0.0181218608630648,0.999989830735706,-3.26863545655202
"FAS",-0.0399263054435504,3.99573274603175,-2.03878221853864,0.0456006801753806,0.999989830735706,-4.01884584754056
"KIAA0586",-0.0399359193548388,3.05154050793651,-2.5446286096361,0.0133584387104509,0.999989830735706,-3.01543441308913
"KDM1B",-0.0406124999999999,4.51889942857143,-2.06717555203368,0.042760832147751,0.999989830735706,-3.96752024037504
"BMPR1B",-0.0407669858870969,2.75353250793651,-2.63042738348058,0.0106670993095912,0.999989830735706,-2.82732861257201
"GBP7",-0.0411683719758082,2.85575298412698,-2.21416835369248,0.0303807700808147,0.999989830735706,-3.69207340168369
"XRCC6P5",-0.0413293991935508,3.13052006349206,-2.04939751405536,0.0445204624088388,0.999989830735706,-3.99972903037862
"L3MBTL3",-0.041360986895163,4.53760582539683,-2.12341554966047,0.037584977663907,0.999989830735706,-3.8640487389984
"MEIS1",-0.0418842489919351,4.25491042857143,-2.27518618925248,0.0262476343501261,0.999989830735706,-3.5730217985764
"LIPN",-0.0427634405241952,2.48295698412698,-2.10640479353116,0.0390897237353623,0.999989830735706,-3.89559783670087
"POTEC",-0.0429046491935496,2.64840893650794,-2.02688099945462,0.0468385591993207,0.999989830735706,-4.04017583308991
"BEND7",-0.0430420811491947,3.12777595238095,-2.15152283278262,0.035209085965436,0.999989830735706,-3.81144266866428
"LINC01501",-0.0431485272177423,3.25962465873016,-2.18309909547131,0.032697419487706,0.999989830735706,-3.75163939079419
"IFNA2",-0.0432592913306451,1.96899234920635,-2.06657943696951,0.0428188446201447,0.999989830735706,-3.9686041367812
"TCAIM",-0.0432718991935497,3.8188013968254,-2.32101879145247,0.0234783904022694,0.999989830735706,-3.48181401860955
"PLEKHH2",-0.0453133266129035,2.74452815873016,-2.76257112114242,0.00747520598663793,0.999989830735706,-2.52805165592779
"TMEM255A",-0.0453278004032276,3.62341496825397,-2.19377559087198,0.0318844385512022,0.999989830735706,-3.73125103261112
"PLXND1",-0.0455440907258078,6.0928863968254,-2.04097074741947,0.04537614274109,0.999989830735706,-4.01491163680763
"RCBTB1",-0.0455746209677406,5.04692285714286,-2.37278736231913,0.0206652469804554,0.999989830735706,-3.37697512862014
"PLD1",-0.0457318729838696,3.72698404761905,-2.49566176845545,0.0151565971071187,0.999989830735706,-3.1205466461477
"FYN",-0.0460678437500022,4.20174946031746,-2.51886088376661,0.0142791062023188,0.999989830735706,-3.07095253999666
"AMY2A",-0.0461825932459705,2.87485715873016,-2.41879337218491,0.0184218931408136,0.999989830735706,-3.2822054904427
"GAPT",-0.0468128629032249,2.81857965079365,-2.20668737460354,0.0309249851060717,0.999989830735706,-3.70648121780089
"SVIL",-0.0470403850806456,4.96518079365079,-2.03836787542219,0.0456432984246001,0.999989830735706,-4.01959027887093
"WIPF1",-0.0471454717741961,4.33251219047619,-2.18137765872901,0.0328301884426757,0.999989830735706,-3.7549188088147
"GK",-0.047334617943549,3.10421779365079,-2.29706538960884,0.0248915221235554,0.999989830735706,-3.52967147715101
"APOL2",-0.0473417993951593,5.71097795238095,-2.32937856929259,0.0230022459067202,0.999989830735706,-3.46501430367471
"RNLS",-0.0476005856854842,3.30304666666667,-2.21405595277235,0.0303888841440736,0.999989830735706,-3.69229018330051
"CDC42EP3",-0.0478821814516115,4.5187386984127,-2.07163166511788,0.042329324599627,0.999989830735706,-3.95940926837793
"CHAF1B",-0.0479442620967747,4.14277074603175,-2.24971638244173,0.0279082747499461,0.999989830735706,-3.62304742182786
"OSBPL1A",-0.0479733951612915,3.75516720634921,-2.03821456040198,0.0456590767106627,0.999989830735706,-4.0198656996299
"ODF1",-0.048049148185485,2.86724282539683,-2.02456747690692,0.0470825259993677,0.999989830735706,-4.04430963412332
"CYTIP",-0.0480630443548407,2.86345944444444,-2.00588909019853,0.0490925802528686,0.999989830735706,-4.07753342980837
"ALPK1",-0.0482384163306446,3.97595126984127,-2.13592899830798,0.0365104988691083,0.999989830735706,-3.84070155780787
"CHST15",-0.0484827752016148,4.47308263492063,-2.03307711449431,0.046190518880843,0.999989830735706,-4.02908438440406
"TUBE1",-0.0485811612903233,3.18674401587302,-2.01968017360656,0.047601503163702,0.999989830735706,-4.05302874851955
"CLEC10A",-0.0487752792338716,4.20401919047619,-2.02855133716272,0.0466630953124203,0.999989830735706,-4.03718872012038
"LRRK2",-0.0488440040322575,2.47510647619048,-2.0789470831593,0.0416291099980176,0.999989830735706,-3.94606107286381
"ZNF271P",-0.0489073820564521,4.24045988095238,-2.14013469592546,0.0361554364566321,0.999989830735706,-3.832828305591
"FBXO5",-0.0489816028225816,3.30939374603175,-2.65783175019846,0.00991769322149372,0.999989830735706,-2.76620731060694
"KCTD9",-0.0490065786290343,3.47260628571429,-2.19548595739165,0.0317558611939822,0.999989830735706,-3.72797697721244
"SIGLEC12",-0.0492929042338712,4.54052626984127,-2.01833847307051,0.0477448350658892,0.999989830735706,-4.05541917584582
"KLF11",-0.0494727419354826,6.26065473015873,-2.1153247865405,0.0382942671884624,0.999989830735706,-3.87908152012366
"AGTRAP",-0.0498541854838717,5.75075517460317,-2.15580783552229,0.0348586465565483,0.999989830735706,-3.80337078804062
"TMEM231",-0.0499464566532284,5.24206098412698,-2.43810529919399,0.0175470660272243,0.999989830735706,-3.24197934497187
"CCL7",-0.0501874410282279,2.90918057936508,-2.18350700395046,0.0326660278531917,0.999989830735706,-3.75086198330071
"OCLN",-0.050405439516128,4.1920133015873,-2.00870991355904,0.0487843730525136,0.999989830735706,-4.07253316590859
"NIPAL2",-0.0505717923387108,3.1191720952381,-2.37084199187452,0.0207652654854193,0.999989830735706,-3.38094941008974
"SLC2A14",-0.0508240483870965,4.96397915873016,-2.15447907612834,0.0349669887057573,0.999989830735706,-3.80587530888673
"ZBED2",-0.050860699596774,3.85949938095238,-2.089477361101,0.0406388084616471,0.999989830735706,-3.92677548317616
"KATNAL1",-0.0511288089717739,3.7577371984127,-2.25160757019764,0.0277818560224187,0.999989830735706,-3.61934919809058
"MAN2B2",-0.0521421149193566,6.15017979365079,-2.22540487799764,0.0295791747344774,0.999989830735706,-3.67035511716233
"AVIL",-0.0521457368951621,4.68800085714286,-2.22771735214484,0.0294165356518667,0.999989830735706,-3.6658739622205
"ALCAM",-0.0525824425403236,2.97181561904762,-2.02768589469466,0.0467539366014006,0.999989830735706,-4.03873668311255
"DDR2",-0.0527975650201626,3.23356226984127,-2.23703600076292,0.0287690962624967,0.999989830735706,-3.64777627128873
"POTED",-0.052988346774193,2.43508338095238,-2.16227190593245,0.0343357649639669,0.999989830735706,-3.79116812859354
"IFNG",-0.0533797565524203,2.41530268253968,-2.04017069659182,0.0454581150550941,0.999989830735706,-4.01635027408586
"KLRC2",-0.0533997963709698,2.59497777777778,-2.38978636928881,0.0198093960783088,0.999989830735706,-3.34213270724096
"PRICKLE2",-0.0534875957661312,4.45161576190476,-2.05404773418251,0.0440542575092812,0.999989830735706,-3.99132743242236
"FKBP7",-0.053657796370969,3.04177973015873,-2.15259474278779,0.0351211347662459,0.999989830735706,-3.80942474403767
"SVIL2P",-0.0542980655241951,4.04768012698413,-2.19508586270253,0.0317858976026457,0.999989830735706,-3.72874304947851
"PBX3",-0.0543296557459687,3.89121146825397,-2.38259918283835,0.0201673091975323,0.999989830735706,-3.35688912701711
"LINC01494",-0.0548464742943562,3.24933615079365,-2.29161305563975,0.0252235285228136,0.999989830735706,-3.54050694655939
"TRANK1",-0.0551252600806462,4.19957419047619,-2.20551259254975,0.0310112200366995,0.999989830735706,-3.70874000611095
"RAB29",-0.0556128876008053,4.32133658730159,-2.25226582591282,0.0277379728338195,0.999989830735706,-3.61806136294757
"TTC27",-0.0556209233870981,3.67576465079365,-2.63516982859818,0.0105338310635589,0.999989830735706,-2.81678704167841
"WDFY2",-0.0559580635080659,4.62529188888889,-2.25552944857203,0.0275213029421144,0.999989830735706,-3.61167161351143
"TLR1",-0.0567718548387095,2.85615285714286,-2.1965051266914,0.031679461354048,0.999989830735706,-3.72602501005007
"MSMP",-0.0569308316532249,5.20317536507936,-2.12836301652371,0.037156910374955,0.999989830735706,-3.85483198361148
"PODXL",-0.0570341925403222,5.79873141269841,-2.1196452834498,0.03791406799264,0.999989830735706,-3.87106009402999
"PDK1",-0.0570910383064511,4.5700066031746,-2.11224970034958,0.0385668883689955,0.999989830735706,-3.88478214901925
"MUC16",-0.0573406139112898,4.89985725396825,-2.22192299904644,0.0298255525663189,0.999989830735706,-3.67709494161151
"C11orf49",-0.0575717358870982,4.82932176190476,-2.54861363625641,0.0132209507789353,0.999989830735706,-3.00680792963622
"PLA1A",-0.0581295000000019,3.6054729047619,-2.14739857286432,0.0355492819339566,0.999989830735706,-3.8191987797499
"IL1RN",-0.0581739627016122,3.66652312698413,-2.02154342225555,0.0474030692073835,0.999989830735706,-4.04970681483091
"WDR3",-0.0594361280241955,4.07728031746032,-2.8197362577952,0.00638807961961665,0.999989830735706,-2.39507908280873
"ARHGAP15",-0.0596918084677425,3.03879622222222,-2.58218823928051,0.012112470765407,0.999989830735706,-2.93369971529231
"POC5",-0.0596940433467754,4.0587916031746,-2.23628294255632,0.0288209467800019,0.999989830735706,-3.6492411502703
"AP1AR",-0.0597527862903244,3.79090553968254,-2.33424830953442,0.0227288557964823,0.999989830735706,-3.45520497093847
"TCN2",-0.0597649556451607,5.03352777777778,-2.21367703642617,0.0304162516185384,0.999989830735706,-3.6930209102238
"MANEA",-0.0599614727822573,3.18533450793651,-2.15668311788559,0.034787439631482,0.999989830735706,-3.80172028553309
"LOC100133920",-0.0601122489919366,3.60583576190476,-2.23844094578879,0.0286725809161347,0.999989830735706,-3.64504220325047
"MEF2A",-0.0605165020161325,5.13151202380952,-2.06454592378752,0.0430172538645424,0.999989830735706,-3.97229957076499
"DTNA",-0.0606351955645166,3.28770142857143,-3.3985799313437,0.00116911769571716,0.999989830735706,-0.937862837678265
"PIK3R3",-0.0608064536290334,4.6329836984127,-2.2702853369405,0.0265602114512374,0.999989830735706,-3.58268439986876
"SIPA1L2",-0.0608066421370976,4.87255663492063,-2.19838481874937,0.0315389773290752,0.999989830735706,-3.7224229061936
"MFSD4A-AS1",-0.0610790221774207,2.72413944444444,-2.05355165090221,0.0441037902275096,0.999989830735706,-3.99222449782929
"SETDB2",-0.0615467842741935,3.06472023809524,-3.14310478235144,0.00253186219603796,0.999989830735706,-1.60491280318413
"DNAJC25",-0.0622292973790328,4.63965098412698,-2.09500793044244,0.0401269290490534,0.999989830735706,-3.91661289809953
"PSMB9",-0.062279275705647,4.69061890476191,-2.08026827417517,0.0415037244435091,0.999989830735706,-3.94364600530193
"NFKB1",-0.0625166824596803,4.76566533333333,-2.29606112064674,0.0249523820412451,0.999989830735706,-3.53166888748846
"NKRF",-0.0626257872983906,4.01443326984127,-2.10719135059873,0.0390190082001202,0.999989830735706,-3.89414385646612
"HSPA1B",-0.0628843377016128,3.22986455555556,-2.16062833189061,0.0344680599839145,0.999989830735706,-3.79427377139451
"TTC3-AS1",-0.0633822389112892,3.13035949206349,-2.19660173888203,0.0316722274062674,0.999989830735706,-3.7258399333283
"TREM2",-0.0636136239919365,4.99620128571429,-2.12091739392767,0.0378027516201922,0.999989830735706,-3.86869561685852
"TRIM14",-0.0636628004032289,5.01611695238095,-2.09307147305038,0.0403055166549195,0.999989830735706,-3.92017383153481
"MIR4453HG",-0.0637149072580656,3.5886599047619,-2.07487034059852,0.0420180779753806,0.999989830735706,-3.95350478491799
"KLRC3",-0.0639970030241943,2.83479968253968,-2.41350571611323,0.0186681406502951,0.999989830735706,-3.29317380519609
"SNORD19",-0.064251696572581,2.05624950793651,-2.23033946048532,0.0292330726057467,0.999989830735706,-3.66078803376692
"CD38",-0.0642995080645177,3.33650119047619,-2.06320896101029,0.0431481338122235,0.999989830735706,-3.97472747121775
"PCGF5",-0.0644031330645176,3.59474105555556,-2.21000372760497,0.0306826839099765,0.999989830735706,-3.7000992648795
"C1S",-0.064559995967743,4.64793449206349,-2.00485110976773,0.0492064116862478,0.999989830735706,-4.07937183682315
"NEXN",-0.0646872963709697,2.94050844444444,-2.08745198176304,0.0408276787554923,0.999989830735706,-3.93049138020565
"FAM205A",-0.0647419022177447,4.28277609523809,-2.04310623189853,0.0451579675346817,0.999989830735706,-4.01106924721238
"KLRA1P",-0.0648736885080652,2.64354131746032,-2.07864315439143,0.041658000274885,0.999989830735706,-3.94661645108014
"LRRC32",-0.0650283739919351,6.15733468253968,-2.23858534989157,0.0286626769956905,0.999989830735706,-3.64476110614289
"LOC105379362",-0.0652408326612925,2.70079944444444,-2.51254781830204,0.0145132351472902,0.999989830735706,-3.08448502696222
"SCFD2",-0.0656488659274217,4.16247825396825,-2.0221497444488,0.047338650260201,0.999989830735706,-4.04862524460998
"MYO10",-0.0656574627016138,5.19134398412698,-2.24599236128002,0.0281586960090221,0.999989830735706,-3.63032210309455
"EBF1",-0.0656737429435479,3.49296568253968,-2.51222073242251,0.0145254594573492,0.999989830735706,-3.08518541165989
"TNFRSF10B",-0.0657403205645171,4.12889734920635,-2.73013134855602,0.0081652299579446,0.999989830735706,-2.60257714929075
"VASH1-AS1",-0.0657753881048397,3.8516496984127,-2.18271217346537,0.0327272204860538,0.999989830735706,-3.7523766872425
"CST1",-0.0657809193548387,5.52425488888889,-2.11741632866883,0.0381098013787708,0.999989830735706,-3.87520012327437
"RECQL",-0.065823237903226,4.61365058730159,-2.00536607434277,0.0491499091438806,0.999989830735706,-4.07845986711187
"TLE1",-0.0664088528225824,5.79607980952381,-2.16474881834189,0.0341372315420505,0.999989830735706,-3.78648402961272
"VEGFC",-0.0664692429435485,4.11380961904762,-2.09344961201238,0.0402705891108615,0.999989830735706,-3.91947869840702
"ITGAX",-0.0665022187500011,5.2760590952381,-2.60606627498305,0.0113761683956063,0.999989830735706,-2.88124198126327
"PTPN13",-0.0665387086693556,2.85277473809524,-2.66218655736808,0.00980312607148143,0.999989830735706,-2.75644869147095
"INTS13",-0.0667379415322595,3.81889249206349,-2.02715697000256,0.0468095302100846,0.999989830735706,-4.0396824547037
"RNF139-AS1",-0.0670262726814519,4.72246263492064,-2.21276768371603,0.0304820186162476,0.999989830735706,-3.69477413290564
"HK2",-0.0670764465725817,3.67390071428571,-2.08839705770146,0.0407394541717325,0.999989830735706,-3.928757867339
"XPC",-0.0673983407258092,6.29665232539683,-2.2927957887337,0.0251511775483754,0.999989830735706,-3.53815832076413
"TFEC",-0.0674534909274183,2.87932461904762,-2.0545249818358,0.0440066508513636,0.999989830735706,-3.99046425008928
"CHI3L2",-0.0680765080645167,3.91344471428571,-2.34347135002179,0.0222189774111767,0.999989830735706,-3.43657995309315
"OR7G3",-0.0685129909274185,2.50737646031746,-2.12314638651163,0.0376083890291114,0.999989830735706,-3.86454964142809
"C14orf132",-0.0687162001008068,4.02748643650794,-2.27008185294753,0.026573260553083,0.999989830735706,-3.58308521404128
"LCE3E",-0.0688901784274192,5.34120387301587,-2.41503263386221,0.0185967307662768,0.999989830735706,-3.29000850390041
"SORL1",-0.0691285070564516,3.55891783333333,-2.11780683484913,0.0380754460693436,0.999989830735706,-3.87447507298687
"CD96",-0.0693163598790321,3.01792920634921,-3.37238485787572,0.00126754552875781,0.999989830735706,-1.00789508001261
"BTN3A2",-0.06950920766129,4.55236538095238,-2.47787942002629,0.0158617905857863,0.999989830735706,-3.15830955395486
"RHOQ",-0.069562132056455,5.46678007936508,-1.99842973364951,0.0499156706312799,0.999989830735706,-4.09072650875996
"CCN4",-0.0699920589717751,4.73227936507937,-2.20183433994361,0.0312825899433765,0.999989830735706,-3.71580569268567
"ITGAM",-0.070325891129035,4.85560642857143,-2.2168750637356,0.0301859509333366,0.999989830735706,-3.68685030110307
"XRRA1",-0.0704146663306471,4.37890914285714,-2.0700919587855,0.0424779938386111,0.999989830735706,-3.96221353484675
"MIR1537",-0.0704657772177426,3.05852773015873,-2.07544467168137,0.0419630904109779,0.999989830735706,-3.95245687981108
"TRIM27",-0.0708686895161303,4.78728326984127,-2.32275198580335,0.0233789601979543,0.999989830735706,-3.47833514297833
"CD4",-0.0709001764112935,5.25516685714286,-2.00602099948865,0.0490781304653372,0.999989830735706,-4.07729974070911
"IL4R",-0.0711111915322622,6.23470515873016,-2.11711250422453,0.0381365494022417,0.999989830735706,-3.87576415267859
"LPAR1",-0.0711448487903228,5.5277330952381,-2.16212365636217,0.0343476796620616,0.999989830735706,-3.7914483387685
"HS6ST3",-0.0713655413306453,4.06331815873016,-2.09563505231163,0.04006924088055,0.999989830735706,-3.91545908100309
"PDE8B",-0.071536258064516,3.71907538095238,-3.04615278926372,0.0033628487535064,0.999989830735706,-1.84840591702503
"MGAT2",-0.0716467973790325,5.25296649206349,-2.05078251264342,0.0443811667797278,0.999989830735706,-3.99722846713209
"MBLAC2",-0.0721379294354847,4.27695825396825,-3.25467072103902,0.00181457293840171,0.999989830735706,-1.31804457271453
"MIS12",-0.0724456018145174,4.79322649206349,-2.2246144872543,0.0296349450852978,0.999989830735706,-3.67188584853578
"PRSS23",-0.0725656718750001,4.11610724603175,-3.35384199759669,0.00134189801863649,0.999989830735706,-1.0572485205385
